IP: 117.197.157.185 TIME: Nov 30 0:07:27 2013 REFERRER:  SEARCHSTRING:  USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID: 
IP: 117.197.137.186 TIME: Nov 30 5:11:18 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:11:31 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:11:34 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:11:35 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:11:37 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:11:39 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:11:55 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:11:58 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:11:58 2013 REFERRER:  SEARCHSTRING: page=sgapp2/.errordocs/404 USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:12:05 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:12:09 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:12:10 2013 REFERRER:  SEARCHSTRING: page=sgapp2/.errordocs/404 USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:12:15 2013 REFERRER:  SEARCHSTRING: page=dashboard-faculty& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:12:16 2013 REFERRER:  SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:12:22 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-ajax USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:12:25 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:12:25 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:12:29 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:13:40 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-ajax USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:13:44 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:14:14 2013 REFERRER:  SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:14:16 2013 REFERRER:  SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:18:05 2013 REFERRER:  SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:18:08 2013 REFERRER:  SEARCHSTRING: page=sgapp2/.errordocs/404 USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:18:16 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-ajax USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:18:25 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:19:05 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:19:09 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:19:12 2013 REFERRER:  SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:19:16 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-ajax USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:19:19 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:19:55 2013 REFERRER:  SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:20:19 2013 REFERRER:  SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:20:45 2013 REFERRER:  SEARCHSTRING: page=dashboard-faculty& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:20:45 2013 REFERRER:  SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:20:53 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-ajax USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:21:18 2013 REFERRER:  SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:21:28 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-ajax USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:21:30 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:23:14 2013 REFERRER:  SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:23:20 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-ajax USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:23:26 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:24:54 2013 REFERRER:  SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:25:19 2013 REFERRER:  SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:25:23 2013 REFERRER:  SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:25:26 2013 REFERRER:  SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:25:26 2013 REFERRER:  SEARCHSTRING: page=sgapp2/.errordocs/404 USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:25:27 2013 REFERRER:  SEARCHSTRING: page=sgapp2/.errordocs/404 USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:25:38 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-ajax USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:25:41 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:26:01 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:26:02 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:26:07 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:26:16 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-ajax USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:26:19 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:26:19 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:26:30 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-ajax USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:26:32 2013 REFERRER: http://test.schoolgennie.com/?page=login-signin& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:27:10 2013 REFERRER: http://test.schoolgennie.com/?page=dashboard-parents& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:27:12 2013 REFERRER: http://test.schoolgennie.com/?page=dashboard-parents& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:28:15 2013 REFERRER: http://test.schoolgennie.com/?page=dashboard-parents& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:36:31 2013 REFERRER: http://test.schoolgennie.com/?page=dashboard-parents& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:36:42 2013 REFERRER: http://test.schoolgennie.com/?page=dashboard-parents& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:39:17 2013 REFERRER:  SEARCHSTRING:  USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:40:24 2013 REFERRER: http://test.schoolgennie.com/?page=dashboard-parents& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:40:25 2013 REFERRER: http://test.schoolgennie.com/?page=dashboard-parents& SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:40:27 2013 REFERRER:  SEARCHSTRING:  USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:40:40 2013 REFERRER:  SEARCHSTRING:  USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:42:24 2013 REFERRER:  SEARCHSTRING:  USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:42:24 2013 REFERRER:  SEARCHSTRING: page=sgapp2/.errordocs/404 USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:42:29 2013 REFERRER:  SEARCHSTRING:  USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:42:30 2013 REFERRER:  SEARCHSTRING: page=sgapp2/.errordocs/404 USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:42:39 2013 REFERRER:  SEARCHSTRING:  USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:44:00 2013 REFERRER:  SEARCHSTRING:  USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:44:00 2013 REFERRER:  SEARCHSTRING: page=sgapp2/.errordocs/404 USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:45:29 2013 REFERRER:  SEARCHSTRING:  USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:45:30 2013 REFERRER:  SEARCHSTRING: page=sgapp2/.errordocs/404 USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:46:05 2013 REFERRER:  SEARCHSTRING:  USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:46:05 2013 REFERRER:  SEARCHSTRING: page=sgapp2/.errordocs/404 USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:46:05 2013 REFERRER:  SEARCHSTRING:  USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:46:06 2013 REFERRER:  SEARCHSTRING: page=sgapp2/.errordocs/404 USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:46:07 2013 REFERRER:  SEARCHSTRING:  USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:46:07 2013 REFERRER:  SEARCHSTRING: page=sgapp2/.errordocs/404 USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:47:16 2013 REFERRER:  SEARCHSTRING:  USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:47:18 2013 REFERRER:  SEARCHSTRING:  USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:47:39 2013 REFERRER:  SEARCHSTRING:  USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:48:31 2013 REFERRER:  SEARCHSTRING:  USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:48:35 2013 REFERRER:  SEARCHSTRING: page=sgapp2/.errordocs/404 USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:48:38 2013 REFERRER:  SEARCHSTRING:  USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:48:58 2013 REFERRER: http://test.schoolgennie.com/ SEARCHSTRING: page=login-ajax USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:49:02 2013 REFERRER: http://test.schoolgennie.com/ SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
IP: 117.197.137.186 TIME: Nov 30 5:49:02 2013 REFERRER: http://test.schoolgennie.com/ SEARCHSTRING: page=login-signin& USERAGENT: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36LOGINID:
